upper|lower|rain|month|yr|monthF
4959|19.3|12.5|8.3|7|2000|7
4960|24|12.5|0|7|2000|7
4961|24.3|13|0|7|2000|7
4962|24.5|12|0|8|2000|8
4963|23.8|11.5|0|8|2000|8
4964|22|14|6|8|2000|8
4965|19.3|12.5|14|8|2000|8
4966|21.5|9.5|0|8|2000|8
4967|23.8|15|0|8|2000|8
4968|24.5|15.3|0|8|2000|8
4969|23|13.9|0|8|2000|8
4970|22.8|11|1.9|8|2000|8
4971|23.8|16|0|8|2000|8
4972|24.5|13.5|0|8|2000|8
4973|25|9.3|0|8|2000|8
4974|27|12|0|8|2000|8
4975|27|16.3|1.3|8|2000|8
4976|22.5|12.5|0|8|2000|8
4977|23.3|12.8|0|8|2000|8
4978|22.5|13.5|0|8|2000|8
4979|22.8|12.3|1.1|8|2000|8
4980|19|11.5|0.9|8|2000|8
4981|22.3|9.8|0|8|2000|8
4982|21.8|6.5|0|8|2000|8
4983|21|6.5|0|8|2000|8
4984|23|9.5|0|8|2000|8
4985|24.3|10.3|0|8|2000|8
4986|27.9|13|0|8|2000|8
4987|27.1|17|1.2|8|2000|8
4988|18.3|10.2|4.2|8|2000|8
4989|21.5|10|3.3|8|2000|8
4990|20.1|7|2.1|8|2000|8
4991|22.8|10.8|0|8|2000|8
4992|22.8|6|0|8|2000|8
4993|21.8|11.8|1.8|9|2000|9
4994|17.8|9|10.5|9|2000|9
4995|20|7|1|9|2000|9
4996|18.3|3.3|0|9|2000|9
4997|20|8.8|0|9|2000|9
4998|20|13|1.4|9|2000|9
4999|19.3|7.4|0|9|2000|9
5000|19.7|14.7|0|9|2000|9
5001|20|14.5|4.2|9|2000|9
5002|21.6|11|0|9|2000|9
5003|26|11|0|9|2000|9
5004|26.5|15|0|9|2000|9
5005|23|12|0|9|2000|9
5006|20.5|9.8|0|9|2000|9
5007|20.1|15|6.3|9|2000|9
5008|18.5|12.5|8.4|9|2000|9
5009|17.8|10.5|0|9|2000|9
5010|20.1|12.3|0|9|2000|9
5011|15.6|11.2|12.9|9|2000|9
5012|15|8|17.4|9|2000|9
5013|17.5|4|1.1|9|2000|9
5014|18|12|2.5|9|2000|9
5015|21|13|0|9|2000|9
5016|24.3|12.5|0|9|2000|9
5017|17|8.3|7.2|9|2000|9
5018|17.8|11.5|6.7|9|2000|9
5019|20|10.5|0.3|9|2000|9
5020|17.2|11.5|7.6|9|2000|9
5021|18.1|7.2|0|9|2000|9
5022|13.4|8.2|1.8|9|2000|9
5023|17.7|3.2|0.7|10|2000|10
5024|18|9|8.3|10|2000|10
5025|15.1|7.5|0|10|2000|10
5026|16|12|0.5|10|2000|10
5027|15.5|9.5|0.1|10|2000|10
5028|14.5|5|4.3|10|2000|10
5029|14.3|8|4.7|10|2000|10
5030|13.3|8.5|5.9|10|2000|10
5031|14.5|3.5|0.1|10|2000|10
5032|12.2|5|23|10|2000|10
5033|13|5.5|11.1|10|2000|10
5034|13.8|6.5|6.7|10|2000|10
5035|12.5|4.8|5.5|10|2000|10
5036|15.3|4.8|0.3|10|2000|10
5037|15.3|4.8|0.1|10|2000|10
5038|15.8|8.8|3.4|10|2000|10
5039|13.5|3.5|0.5|10|2000|10
5040|15|10|6.6|10|2000|10
5041|16|4.5|0.3|10|2000|10
5042|14.8|2.8|0|10|2000|10
5043|14|9.3|25.8|10|2000|10
5044|11|8.5|1.2|10|2000|10
5045|14.5|8.5|0.8|10|2000|10
5046|15|9|0.9|10|2000|10
5047|13.8|10|1.2|10|2000|10
5048|14.5|6.3|0|10|2000|10
5049|13.5|8.5|2.5|10|2000|10
5050|15|11|11|10|2000|10
5051|15.5|6.5|12.1|10|2000|10
5052|13|7|41.4|10|2000|10
5053|10.8|7|2.7|10|2000|10
5054|13|6|0|11|2000|11
5055|11|4|12.8|11|2000|11
5056|9.8|2|1.5|11|2000|11
5057|10|2|0|11|2000|11
5058|11.5|0.5|0|11|2000|11
5059|11|5.3|28.6|11|2000|11
5060|10.3|6.5|12.6|11|2000|11
5061|10.5|5.8|0.8|11|2000|11
5062|9.4|5|0.3|11|2000|11
5063|10.2|2.5|0|11|2000|11
5064|11.9|4.8|1.1|11|2000|11
5065|12.6|6.5|9.7|11|2000|11
5066|10.5|-1|0|11|2000|11
5067|10.2|-2.1|0.5|11|2000|11
5068|8.5|-3.3|0.1|11|2000|11
5069|10.1|1.7|7.6|11|2000|11
5070|9.5|1.1|0|11|2000|11
5071|8.9|2.8|0.6|11|2000|11
5072|11.5|5.8|2.3|11|2000|11
5073|10.5|1.3|1.9|11|2000|11
5074|6.8|1.5|0.1|11|2000|11
5075|9.5|3|5.5|11|2000|11
5076|10.6|2.1|0.2|11|2000|11
5077|8.3|1.3|4.2|11|2000|11
5078|10.6|3.6|1.8|11|2000|11
5079|11.2|5.2|7.1|11|2000|11
5080|11|3.3|0|11|2000|11
5081|14|5.6|9.1|11|2000|11
5082|15.3|10.5|1.4|11|2000|11
5083|13.5|5.8|4.5|11|2000|11
5084|11.8|6.5|11.8|12|2000|12
5085|13.3|7.8|1.7|12|2000|12
5086|12.5|4|0.3|12|2000|12
5087|11.5|5.8|9.5|12|2000|12
5088|13.3|10.8|4.7|12|2000|12
5089|13|9.8|6.8|12|2000|12
5090|12.3|6.5|0.9|12|2000|12
5091|13.8|8|17.7|12|2000|12
5092|12.3|6.8|4.2|12|2000|12
5093|11.8|8|4.2|12|2000|12
5094|13.5|8.5|6.1|12|2000|12
5095|13.9|12.1|2.9|12|2000|12
5096|13.5|8.5|14.8|12|2000|12
5097|12|4|0|12|2000|12
5098|9.3|1.3|0.2|12|2000|12
5099|6|-3|0|12|2000|12
5100|4.3|-0.8|0|12|2000|12
5101|6|1|0.4|12|2000|12
5102|7.8|5.3|2.7|12|2000|12
5103|9.8|6.3|0.2|12|2000|12
5104|10|5.5|0|12|2000|12
5105|6.8|0.5|0|12|2000|12
5106|5.5|1.5|0|12|2000|12
5107|6.5|2.8|1.3|12|2000|12
5108|6.5|2.8|7.2|12|2000|12
5109|4|-0.4|0|12|2000|12
5110|2.5|0.5|0|12|2000|12
5111|2.5|-4|2|12|2000|12
5112|2.5|-6.5|0|12|2000|12
5113|0.3|-5.5|0|12|2000|12
5114|2|-7.5|0|12|2000|12
